"","lon","lat"
"4345",10.274905,44.72681
"4346",12.228686,44.733786
"4347",10.343248,44.770932
"4348",10.333717,44.785583
"4349",10.333563,44.785803
"4350",11.71855,44.81954
"4353",11.468056,44.828611
"4354",11.620186,44.848272
"4355",10.23522,44.868807
"4356",11.661311,44.90189
"4357",11.661111,44.901943
"4358",11.661389,44.901943
"4361",11.666945,44.91
"4362",8.518312,45.020503
"4363",7.640012,45.023178
"4364",9.279643,45.052059
"4365",8.645977,45.053144
"4366",8.659885,45.055916
"4367",10.665295,45.059875
"4368",7.607415,45.065807
"4369",7.607508,45.065876
"4370",10.404399,45.070936
"4371",10.280833,45.080833
"4372",10.277238,45.083315
"4373",10.270278,45.083611
"4374",7.635106,45.083847
"4375",10.44,45.12
"4376",10.008611,45.128056
"4377",10.435965,45.138085
"4378",10.436203,45.138096
"4379",10.436152,45.138131
"4380",10.435846,45.138144
"4382",10.435575,45.140208
"4383",10.435578,45.140237
"4384",10.434829,45.140788
"4385",10.383778,45.146836
"4386",10.383908,45.146942
"4387",10.383892,45.146995
"4388",9.185153,45.150436
"4389",8.272513,45.180058
"4390",9.636835,45.182852
"4391",10.668988,45.18409
"4392",10.675425,45.185039
"4393",10.679509,45.186176
"4394",10.677096,45.186342
"4395",10.263662,45.19564
"4396",10.74,45.2
"4401",9.262745,45.215349
"4402",10.700755,45.226605
"4403",10.329659,45.291912
"4404",10.739722,45.358612
"4405",11.939413,45.399052
"4406",11.939455,45.3991
"4407",11.939533,45.399177
"4408",9.611722,45.42721
"4409",10.289057,45.489841
"4410",11.165722,45.504464
"4411",9.760917,45.522564
"4412",9.506917,45.524117
"4413",11.522857,45.530201
"4414",9.215834,45.542933
"4415",8.889469,45.550224
"4416",10.2189,45.550902
"4417",10.795342,45.559245
"4418",13.726336,45.597297
"4419",12.053604,45.611759
"4420",11.318564,45.618889
"4421",11.317719,45.619312
"4422",11.311033,45.625954
"4423",11.310648,45.626591
"4424",11.310325,45.627087
"4425",11.308319,45.631046
"4426",11.311024,45.631721
"4427",11.311765,45.632282
"4428",11.311836,45.632301
"4429",11.30824,45.632946
"4430",11.308054,45.63298
"4431",11.308293,45.633095
"4432",11.309994,45.635921
"4433",11.304793,45.636993
"4434",11.309405,45.637058
"4435",11.309334,45.637482
"4436",11.30922,45.638912
"4437",11.30893,45.639763
"4438",11.308904,45.640118
"4439",11.302512,45.640781
"4440",11.304557,45.643589
"4441",12.435012,45.65207
"4442",13.0966,45.65213
"4443",12.434847,45.652413
"4444",12.43486,45.652523
"4445",9.828206,45.671103
"4446",9.053642,45.688148
"4447",12.114417,45.690525
"4448",9.28576,45.700974
"4449",9.6594,45.707072
"4450",11.73278,45.726753
"4451",11.732854,45.72694
"4452",9.207207,45.73539
"4453",9.207222,45.735435
"4454",9.61205,45.759399
"4455",9.239667,45.772104
"4456",8.570745,45.773555
"4457",11.772817,45.776053
"4458",13.603329,45.777267
"4459",8.926796,45.784931
"4460",9.416878,45.865142
"4461",12.978,45.968
"4465",13.19,45.98
"4484",8.679722,46.028057
"4485",11.13757,46.056046
"4486",11.120771,46.063667
"4487",11.244438,46.064514
"4488",11.117584,46.065617
"4489",12.246329,46.079273
"4490",11.8,46.11
"4491",8.2975,46.117779
"4494",9.585669,46.141743
"4495",9.64005,46.166383
"4496",10.399396,46.239887
"4497",11.326111,46.474167
"4498",11.395849,46.493094
"4499",11.356786,46.501202
"4500",11.155028,46.67564
"4501",11.154255,46.680912
"4513",137.196516,34.953531
"4514",137.159478,34.956028
"4515",139.612528,35.347993
"4516",137.159464,34.956018
"4517",139.558472,35.42517
"4518",138.203005,36.821011
"4519",139.634017,35.34533
"4520",139.749868,35.616972
"4521",138.208194,36.823171
"4522",132.836737,34.431993
"4523",139.525513,35.68508
"4524",139.525528,35.685089
"4525",139.612423,35.348073
"4526",139.612223,35.348611
"4527",139.506683,35.5629
"4528",139.525558,35.685078
"4529",139.525483,35.685128
"4530",138.127228,36.04377
"4531",138.633083,36.372321
"4532",138.208175,36.822838
"4533",140.219863,39.657772
"4534",139.612169,35.34839
"4535",132.774752,34.532226
"4536",140.111446,36.011777
"4537",137.995979,36.148709
"4538",139.59296,35.289962
"4539",139.673015,36.72363
"4540",139.592967,36.750155
"4541",140.198784,39.626852
"4542",135.808762,35.065422
"4543",139.611881,35.348186
"4544",139.612336,35.348206
"4545",138.20678,36.823117
"4546",133.701531,33.568804
"4547",131.011157,32.832373
"4548",139.392839,35.619528
"4550",135.282338,34.834127
"4551",139.612494,35.346236
"4552",139.612898,35.346799
"4553",140.687238,39.743608
"4554",139.734989,35.630425
"4555",139.761815,35.737028
"4556",139.392916,35.619554
"4558",139.392371,35.619553
"4560",138.207233,36.823565
"4561",139.710925,35.774163
"4562",139.718766,35.638738
"4563",140.116035,36.097215
"4564",138.208911,36.823595
"4565",139.771582,35.59047
"4566",139.749529,35.594054
"4567",139.754582,35.597795
"4568",139.753116,35.602256
"4569",139.753171,35.602567
"4570",136.590836,35.527832
"4571",132.788738,34.45019
"4572",141.065213901429,40.1569754168342
"4573",141.15270485543,40.1819751305806
"4574",141.052713278862,40.1903040846845
"4577",141.090209522854,40.198637243161
"4581",141.102707548038,40.2153026499654
"4582",140.858261,38.260997
"4583",139.524753,35.683222
"4584",140.11509,36.094886
"4587",138.209077,36.830127
"4590",130.29,31.42
"4595",130.35,31.51
"4598",130,32.86
"4599",130.18,33.3
"4602",130.15,33.31
"4606",136.04,33.88
"4611",134.59,34.03
"4612",135.167955,34.764988
"4613",135.39,34.79
"4615",138.48,34.98
"4622",139.9,34.99
"4624",137.198379,35.093304
"4625",137.30774,35.130619
"4626",136.58,35.23
"4628",138.99585,35.240822
"4629",135.4,35.26
"4639",138.934723,35.304093
"4640",139.64,35.44
"4642",139.451675,35.591038
"4643",139.34486,35.59583
"4651",139.55,35.61
"4654",138.42,35.66
"4666",139.68521,35.66006
"4670",139.289122,35.673728
"4671",140.10965,36.011898
"4672",140.32,36.28
"4674",136.56,36.51
"4676",139.94974,36.52425
"4677",137.516667,36.566667
"4678",137.65,36.85
"4679",139.720038,36.860237
"4680",140.85,38.18
"4683",140.05625,38.954167
"4684",141.11875,38.9625
"4685",141.508722,39.06427
"4687",140.96875,39.2375
"4689",141.68125,39.270833
"4690",140.65,39.31
"4692",141.10625,39.354167
"4693",141.80625,39.354167
"4694",141.19375,39.4125
"4696",141.25625,39.445833
"4697",140.99375,39.470833
"4698",141.26875,39.520833
"4700",140.0688,39.5792
"4704",140.16,39.62
"4705",140.91875,39.629167
"4707",141.19375,39.6875
"4708",141.95625,39.704167
"4709",140.95625,39.720833
"4710",141.14,39.75
"4714",140.1813,39.7875
"4715",141.93125,39.795833
"4716",141.448,39.937
"4717",141.14,39.96
"4718",141.60625,39.970833
"4719",141.34,39.986
"4720",141.467,40.013
"4725",140.88125,40.079167
"4726",140.88125,40.120833
"4727",141.30625,40.1375
"4728",141.31875,40.3125
"4759",76.9124,43.228888
"4760",76.912195,43.228833
"4761",76.912278,43.229062
"4762",76.912588,43.228558
"4763",76.912287,43.22885
"4765",76.840622,43.211303
"4766",76.909136,43.227108
"4767",76.910125,43.227553
"4768",76.910388,43.227719
"4769",76.91248,43.228819
"4770",76.91884,43.241215
"4771",6.258827,49.618317
"4772",113.563565,22.123735
"4773",113.564426,22.123958
"4775",113.563922,22.126089
"4777",22.49596,41.140404
"4778",100.291098,5.35591
"4779",28.855025,46.98977
"4780",28.875123,46.971207
"4781",28.87487,46.97123
"4782",27.894699,47.771089
"4785",5.220638,51.753308
"4786",4.472237,52.164841
"4787",5.590518,52.015905
"4788",5.65,50.8
"4789",5.9,50.9
"4790",5.95,50.9
"4791",5.85,51
"4792",5.85,51.1
"4793",6,51.25
"4794",6,51.4
"4795",5.1,51.55
"4796",5.6,51.65
"4797",5.2,51.75
"4800",4.65,51.8
"4801",4.45,52.15
"4804",6.9,52.25
"4805",5.3,52.3
"4807",4.85,52.35
"4808",4.6,52.5
"4810",175.922867,-37.556554
"4811",17.001922,51.100525
"4812",21.015119,52.193298
"4813",21.015693,52.193308
"4814",-8.422999,40.206956
"4815",-8.41888,40.209713
"4816",-8.562907,41.003148
"4817",-9.182306,38.707628
"4818",-8.825514,39.943116
"4821",-8.415684,41.545004
"4822",23.589572,46.762212
"4823",23.590143,46.766457
"4824",26.103451,44.481879
"4825",26.095811,44.440896
"4826",23.610291,46.770599
"4827",28.043114,45.46217
"4828",26.097008,44.476902
"4829",26.135433,44.402769
"4830",26.017002,44.445556
"4831",26.082107,44.479868
"4832",26.097938,44.482203
"4833",27.31686,44.198478
"4834",23.574039,46.763326
"4835",26.035042,44.419874
"4841",26.135155,44.402657
"4842",26.125132,44.40686
"4843",26.01,44.44
"4845",26.104372,44.444988
"4846",26.076384,44.456613
"4847",26.076396,44.456674
"4848",26.06,44.46
"4852",26.095601,44.476985
"4853",26.096395,44.477776
"4854",26.098254,44.479114
"4855",27.186488,45.6997
"4856",24.814,45.994
"4873",23.590263,46.766808
"4874",37.264316,44.98733
"4875",37.264136,44.987411
"4876",38.107755,44.831854
"4877",37.264046,44.987593
"4878",37.264671,44.988553
"4879",37.311033,45.02205
"4880",38.281956,46.707467
"4881",39.347623,43.899498
"4882",37.758201,44.657488
"4883",39.799716,43.542431
"4886",40.0078,43.58777
"4887",39.412636,43.856333
"4888",39.412606,43.856336
"4889",39.906807,43.555531
"4890",39.211902,45.23521
"4891",39.691554,43.634959
"4892",39.97368,43.398727
"4893",38.968613,45.026471
"4894",39.963111,43.398338
"4895",43.602178,43.482617
"4896",38.401335,44.376469
"4897",39.24208,44.185724
"4898",38.966392,45.025986
"4899",38.226751,44.875322
"4900",38.380567,44.831686
"4901",39.672794,45.209756
"4902",40.280979,43.677989
"4904",39.880503,43.546336
"4905",40.295918,43.672379
"4906",39.697778,43.76
"4907",39.317501,43.919724
"4908",37.981125,44.580277
"4909",37.98107,44.580305
"4910",39.10329,44.62823
"4911",20.368464,45.381981
"4912",20.368444,45.381968
"4913",20.368435,45.38102
"4914",20.368425,45.381027
"4915",20.368421,45.381042
"4916",20.368441,45.381047
"4917",20.368346,45.381071
"4918",20.364637,45.38091
"4919",20.368424,45.381036
"4920",20.368418,45.381054
"4921",20.473562,44.75931
"4922",20.407013,44.83949
"4923",20.406197,44.850945
"4924",19.891079,44.271831
"4925",20.124167,45.799214
"4926",20.4834,44.774576
"4927",20.482784,44.774601
"4928",19.567037,43.971571
"4929",20.462218,44.817486
"4930",22.008166,43.293655
"4931",21.915756,43.324927
"4932",21.927208,43.325841
"4933",21.912657,43.326858
"4934",21.892618,43.325193
"4935",20.476166,44.767924
"4936",20.406032,44.839452
"4937",21.913535,43.322905
"4938",21.913787,43.323589
"4939",21.906861,43.326352
"4940",21.912752,43.326909
"4942",20.694145,44.966714
"4943",20.43483,44.812955
"4944",19.551222,44.887159
"4946",20.48,44.8
"4947",20.124302,45.799276
"4948",20.08,45.93
"4958",19.425344,45.973278
"4959",19.670494,46.087303
"4960",17.10485,48.140667
"4961",17.11412,48.129274
"4962",17.616082,47.983064
"4964",20.017605,48.380927
"4965",13.705007,46.08939
"4966",14.565939,46.037135
"4967",14.492968,46.064161
"4968",15.629584,46.549981
"4969",14.478785,46.042576
"4970",13.654567,45.94085
"4971",14.489248,46.068423
"4972",14.583917,46.074161
"4973",15.04878,46.154487
"4974",14.493478,46.048085
"4975",15.319232,46.006054
"4976",15.048755,46.154505
"4977",14.356161,46.246989
"4978",14.479871,46.052235
"4979",14.278813,46.0667
"4980",16.15891,46.655037
"4981",13.856817,45.754001
"4982",14.276298,46.066719
"4983",14.09996,46.357469
"4984",14.511757,46.062832
"4985",14.595549,46.042597
"4986",13.589119,45.500835
"4987",15.63775,46.232402
"4988",14.576184,45.987866
"4989",45.891144,13.602069
"4990",45.93658,13.643611
"4991",45.93224,13.645309
"4992",45.954686,13.653538
"4993",45.960896,13.658634
"4994",45.895604,13.674428
"4995",45.962317,13.686544
"4996",13.583333,45.516389
"4997",13.740687,45.530702
"4998",13.602836,45.53594
"4999",13.872114,45.702836
"5000",13.866956,45.706438
"5001",13.866464,45.707279
"5002",13.859431,45.712689
"5003",13.615408,45.872457
"5004",15.542426,45.874884
"5005",13.644883,45.933879
"5006",13.644971,45.933962
"5007",14.4934,46.048103
"5008",14.49,46.05
"5024",13.755057,46.174849
"5025",13.483617,46.256295
"5027",15.133064,46.355086
"5028",127.111128,36.801327
"5029",128.14659,37.458162
"5030",126.989983,37.581586
"5031",127.052436,37.727683
"5032",127.055111,37.737769
"5033",127.201592,38.255475
"5034",128.630408,35.916418
"5035",128.630687,35.916627
"5036",126.583626,36.743013
"5037",126.470166,36.779798
"5038",128.142919,37.456413
"5039",128.145326,37.457817
"5040",128.145101,37.457947
"5041",128.147436,37.458106
"5042",128.14685,37.45817
"5043",128.146783,37.458184
"5044",128.142193,37.458207
"5045",127.069172,37.744943
"5046",127.069183,37.74499
"5047",127.069228,37.745028
"5048",126.443344,36.738086
"5049",126.443367,36.738103
"5050",126.588281,36.741433
"5051",126.587617,36.741578
"5052",126.586983,36.742294
"5053",126.442939,36.743786
"5054",126.441781,36.746197
"5055",126.446206,36.746789
"5056",126.446175,36.7468
"5057",126.445656,36.748161
"5058",126.440658,36.749022
"5059",126.977802,37.522138
"5060",128.146715,37.458344
"5061",126.945842,37.56457
"5062",128.042444,35.710023
"5063",126.423251,36.705525
"5064",126.58804,36.74181
"5065",128.145423,37.457848
"5066",128.147159,37.458191
"5067",128.144895,37.459018
"5069",127.121293,37.752299
"5070",127.073016,37.947097
"5071",126.853303,35.14832
"5072",127.068817,37.745037
"5073",127.057917,37.808673
"5074",127.06859,37.744964
"5075",127.033755,37.726763
"5076",127.921146,36.96096
"5077",128.146455,37.458056
"5078",128.147334,37.45811
"5079",128.146826,37.458183
"5080",128.147259,37.458185
"5081",128.146548,37.458188
"5082",128.141487,37.458627
"5083",127.030618,37.720903
"5084",127.083187,37.785414
"5085",128.145688,37.457934
"5086",127.13101,37.367195
"5087",128.145687,37.458126
"5088",128.146809,37.458189
"5089",127.435553,36.641043
"5090",128.146728,37.458119
"5091",126.977328,37.521732
"5092",127.084029,37.945373
"5093",127.358287,36.611597
"5094",127.062536,37.719938
"5095",127.074359,37.946945
"5096",126.42606,36.704063
"5097",126.423944,36.705286
"5099",127.049863,37.721721
"5100",126.977775,37.522181
"5101",128.143287,37.459803
"5102",128.143415,37.459871
"5103",128.143351,37.459874
"5104",128.143236,37.459901
"5105",128.143274,37.459903
"5106",128.14336,37.459996
"5107",127.255862,37.330311
"5108",128.39687,37.366103
"5109",128.763,35.827
"5110",126.583722,36.742495
"5111",126.930421,35.131311
"5112",128.143077,37.459435
"5113",128.143353,37.459656
"5114",128.143382,37.459735
"5115",128.143333,37.459782
"5116",128.143093,37.459806
"5117",128.143394,37.459875
"5118",128.058271,37.548592
"5119",127.121551,36.798612
"5120",128.143182,37.459917
"5131",127.133545,36.78836
"5132",127.133641,36.788738
"5133",126.683447,36.716611
"5134",126.683329,36.716646
"5135",128.056984,37.54798
"5136",126.889518,37.567152
"5137",126.45739,36.744918
"5138",127.210244,36.795963
"5139",128.370926,36.983166
"5140",127.208184,36.795791
"5141",127.211875,36.796719
"5142",127.276974,36.757607
"5144",127.122393,36.810295
"5145",127.213613,36.795345
"5146",126.981982,36.695552
"5147",126.662273,36.467546
"5148",127.034266,36.693892
"5156",126.554298,33.246844
"5160",126.692144,33.368538
"5161",127.296955,34.031524
"5162",126.53911,34.16593
"5165",126.570007,34.201434
"5169",126.680678,34.343887
"5179",127.734682,34.586796
"5180",127.761665,34.613044
"5181",127.723775,34.646355
"5184",127.003652,34.696477
"5185",126.638827,34.735287
"5186",126.677288,34.739843
"5187",128.610616,34.785151
"5188",126.379783,34.788475
"5190",128.541241,34.860528
"5191",128.680439,34.875765
"5193",127.322695,34.96096
"5194",127.294511,34.970381
"5195",127.319792,34.991445
"5196",128.267682,35.073414
"5197",127.598821,35.100478
"5200",127.753598,35.148266
"5201",127.240508,35.179264
"5202",128.383242,35.193884
"5203",128.214849,35.201338
"5204",127.736217,35.220863
"5205",128.302984,35.258273
"5206",127.721855,35.279715
"5207",128.360199,35.300118
"5208",127.651439,35.359633
"5209",127.963833,35.413961
"5210",127.895206,35.492397
"5211",127.980284,35.495532
"5212",126.583709,35.507169
"5213",127.914012,35.593993
"5214",128.633043,35.602992
"5215",129.17366,35.61615
"5217",128.011423,35.61717
"5218",126.571625,35.632542
"5219",129.075293,35.641249
"5220",129.115513,35.692904
"5221",129.020771,35.699973
"5222",128.776297,35.725871
"5223",128.046862,35.733883
"5224",128.203827,35.735531
"5225",127.956823,35.751684
"5226",129.075176,35.79709
"5227",128.11703,35.802563
"5228",126.403735,35.812658
"5229",126.348702,35.850873
"5230",127.358617,35.886981
"5231",127.347159,35.929147
"5243",127.471363,36.076823
"5247",127.327763,36.112008
"5249",127.328323,36.135136
"5250",127.579393,36.181106
"5270",126.538772,36.19994
"5271",127.531293,36.230734
"5272",127.878302,36.241366
"5302",127.96446,36.260735
"5303",127.376511,36.376311
"5307",129.179331,36.389686
"5308",126.858145,36.414137
"5309",126.853722,36.43337
"5311",126.854459,36.433687
"5313",128.366482,36.491722
"5314",126.642622,36.66653
"5315",128.595318,36.671089
"5316",127.543725,36.680878
"5317",127.545843,36.682683
"5318",127.547135,36.683057
"5319",126.428436,36.701111
"5320",126.427577,36.702568
"5321",126.427745,36.702828
"5322",126.426318,36.703498
"5323",126.426303,36.703602
"5324",126.426027,36.70401
"5325",126.424858,36.704607
"5326",126.424222,36.70492
"5327",126.424447,36.70492
"5328",126.42394,36.705493
"5329",126.42318,36.705555
"5330",126.423468,36.705568
"5331",126.57729,36.705917
"5332",126.413788,36.70857
"5333",126.411337,36.709382
"5334",126.409442,36.710722
"5335",126.527908,36.717275
"5336",126.617835,36.717738
"5337",126.479015,36.724492
"5338",126.600267,36.730252
"5339",126.516106,36.730289
"5340",126.516075,36.730408
"5341",126.516333,36.730694
"5342",126.60036,36.7319
"5343",126.600305,36.731918
"5344",126.599893,36.735473
"5345",127.471556,36.736389
"5381",126.424233,36.7374
"5382",126.587933,36.74147
"5383",126.585812,36.741507
"5384",126.583769,36.741661
"5385",126.583786,36.741714
"5386",126.583681,36.741844
"5387",126.58365,36.741986
"5388",126.587539,36.741989
"5389",126.583582,36.742208
"5390",126.583592,36.742288
"5391",126.586093,36.74243
"5392",126.58685,36.742457
"5393",126.587093,36.742502
"5394",126.58343,36.742512
"5395",126.586443,36.742598
"5396",126.585565,36.742683
"5397",126.586538,36.742687
"5398",126.585697,36.742712
"5399",126.585686,36.742756
"5400",126.58575,36.742823
"5401",126.58441,36.742895
"5402",126.58446,36.743093
"5403",126.607282,36.746137
"5404",126.607172,36.746163
"5405",126.607172,36.746167
"5406",126.446678,36.746508
"5407",126.446238,36.746842
"5408",126.445494,36.747544
"5409",126.440053,36.747625
"5410",126.44535,36.747983
"5411",126.608358,36.748652
"5412",126.470943,36.776697
"5413",126.472933,36.776957
"5414",126.613158,36.777588
"5415",126.471169,36.779458
"5416",126.594428,36.78899
"5417",126.592897,36.78902
"5418",128.896372,36.789151
"5420",128.911907,36.792498
"5421",128.096965,36.861338
"5422",129.194385,36.926615
"5423",129.072505,36.929372
"5424",128.291,37.119
"5428",128.208377,37.156893
"5429",128.208378,37.174055
"5431",128.475175,37.263222
"5432",128.472222,37.266111
"5433",126.905658,37.368237
"5434",130.857499,37.465705
"5435",130.892247,37.498744
"5436",127.43895,37.505438
"5437",130.909535,37.514507
"5438",126.902778,37.565833
"5439",126.896942,37.566387
"5440",126.368538,37.673209
"5443",127.061683,37.741128
"5444",127.068267,37.745063
"5445",127.481261,38.094265
"5446",128.466213,38.109886
"5447",127.117194,38.170053
"5448",127.735197,38.273106
"5449",127.861956,38.280429
"5450",127.611993,38.283365
"5658",2.704834,41.63484
"5659",2.170358,41.418781
"5660",2.824572,41.967485
"5661",2.423273,42.240464
"5662",3.018414,42.267338
"5663",2.153653,41.414437
"5664",3.043911,42.277855
"5665",3.104524,42.246722
"5666",-0.357344,39.454756
"5667",2.157011,41.368397
"5668",-3.716512,40.404663
"5669",2.187247,41.379078
"5670",2.184445,41.413625
"5671",2.209633,41.424242
"5672",2.881463,42.082311
"5673",-3.710029,40.427972
"5674",2.963892,42.272311
"5675",-0.358535,39.454573
"5676",-0.357305,39.454751
"5677",-0.357025,39.45501
"5678",1.965445,41.270318
"5679",2.083371,41.608165
"5680",-0.357411,39.454874
"5681",2.130007,41.368242
"5683",2.083386,41.608135
"5684",2.433447,41.70502
"5685",2.083386,41.608112
"5686",2.083368,41.60813
"5687",2.158352,41.400445
"5688",2.420212,41.642734
"5689",2.132993,41.420269
"5690",3.092607,42.224609
"5691",2.178983,41.392699
"5692",3.018572,42.267442
"5693",1.409746,41.145049
"5694",-1.287911,42.61676
"5695",3.018461,42.267363
"5696",2.135462,41.359634
"5697",2.287796,41.601964
"5698",2.624441,41.967589
"5699",2.137809,41.379858
"5700",2.210253,41.401852
"5701",2.23087,41.51722
"5702",2.837872,41.989281
"5703",-0.456611,39.467599
"5704",2.706864,41.636134
"5705",3.018453,42.267372
"5706",3.018595,42.267445
"5707",-0.456245,39.467339
"5708",2.15714,41.406389
"5709",2.163483,41.410703
"5710",3.018536,42.267313
"5711",2.164529,41.363866
"5712",2.645882,42.130953
"5713",2.990866,42.174504
"5714",3.018492,42.267292
"5715",2.186827,41.410145
"5716",2.96401,42.272389
"5717",-0.37909,39.457603
"5718",2.82658,42.014139
"5719",2.443599,42.175998
"5720",2.166915,41.416646
"5721",2.130776,41.384482
"5722",1.820265,42.07821
"5723",-0.399604,39.412597
"5724",2.295209,41.529209
"5725",2.717846,41.697204
"5756",-0.357393,39.454713
"5757",-0.357027,39.454792
"5758",-0.356718,39.4552
"5759",1.362056,41.131673
"5760",1.974557,41.276143
"5761",1.996935,41.286561
"5762",2.135357,41.359692
"5763",2.186635,41.41011
"5764",2.185531,41.438511
"5765",2.221283,41.444958
"5766",2.640815,41.745987
"5767",2.642013,41.746075
"5768",2.827837,41.956779
"5769",2.816277,41.972124
"5770",2.912334,42.06802
"5771",17.956631,59.221765
"5773",18.158249,68.42432
"5774",13.007354,55.599439
"5775",17.319564,58.874807
"5776",14.576477,56.037969
"5777",15.605973,58.413682
"5778",18.120528,59.44477
"5779",18.04207,59.41602
"5780",14.052068,55.597987
"5781",18.040237,59.41457
"5783",21.421469,65.316349
"5784",15.132687,58.322839
"5785",16.658583,57.745184
"5786",14.576197,56.037749
"5787",17.914776,59.18107
"5788",6.158942,46.200371
"5789",8.697466,46.104004
"5790",6.118923,46.168242
"5791",8.755584,46.173984
"5792",6.205074,46.192263
"5793",8.984252,46.008498
"5794",6.116687,46.177089
"5795",6.121671,46.17748
"5796",6.120284,46.180406
"5797",8.576503,47.284247
"5798",6.203092,46.260678
"5799",6.143971,46.199667
"5800",8.72956,46.148175
"5801",6.116489,46.175871
"5802",7.787047,47.214861
"5803",6.11571,46.177931
"5804",7.43281,46.945777
"5805",6.952148,46.999837
"5806",8.755495,46.17382
"5807",6.121677,46.185567
"5808",6.145672,46.199663
"5809",6.122036,46.447195
"5810",8.523279,47.397464
"5811",8.471503,47.431018
"5812",8.466761,47.434331
"5813",8.918342,47.558572
"5814",6.94015,46.99965
"5815",7.791412,47.209893
"5816",8.518726,47.323473
"5817",9.464522,46.836367
"5818",7.499058,47.04776
"5819",8.443538,47.337428
"5820",6.141161,46.249047
"5821",6.940754,46.999243
"5822",6.56667,46.531014
"5823",8.941162,46.463552
"5824",8.856603,46.010011
"5825",6.924313,46.227607
"5826",8.941157,46.463557
"5827",8.755611,46.173895
"5828",8.395075,47.192657
"5829",8.344568,47.231213
"5830",6.12405,46.224425
"5831",6.613222,46.52443
"5832",8.984472,46.008581
"5833",8.941162,46.463553
"5834",8.526123,47.423171
"5835",8.755531,46.173913
"5836",5.972543,46.149731
"5837",8.198255,47.114479
"5838",7.461534,46.939248
"5839",8.75541,46.173744
"5840",6.611781,46.519999
"5841",8.443652,47.337372
"5842",6.940289,46.999775
"5843",7.064317,46.097293
"5844",8.997251,46.133951
"5845",6.079197,46.17777
"5846",6.079222,46.17785
"5847",6.121147,46.18946
"5848",6.158613,46.28171
"5849",6.611798,46.519964
"5850",6.613053,46.523942
"5851",6.928062,46.992008
"5852",6.9487,47.000156
"5853",7.702742,47.196155
"5854",8.503356,47.362421
"5855",9.503699,47.471853
"5856",8.764746,47.503897
"5857",6.050278,46.226667
"5858",8.503213,47.378054
"5859",8.697739,46.103233
"5860",6.117884,46.227275
"5861",6.673004,46.520327
"5862",8.306297,47.029913
"5863",8.75675,46.155937
"5864",7.590866,47.493546
"6021",8.509395,47.407661
"6022",8.765773,46.160595
"6023",8.697533,46.102669
"6024",7.182006,47.106527
"6025",8.437815,47.335724
"6027",8.697189,46.103621
"6028",8.562984,47.298011
"6029",8.757013,46.166911
"6030",6.087026,46.212985
"6031",7.903704,47.350051
"6038",8.947233,45.97697
"6039",8.95467,46.028408
"6040",8.697372,46.103961
"6041",6.101183,46.185316
"6042",8.855536,46.222641
"6043",6.072089,46.235663
"6044",6.845072,46.464027
"6045",6.487309,46.515227
"6046",6.940242,46.999725
"6047",6.709444,47.08
"6048",8.574839,47.279362
"6049",8.575217,47.280533
"6050",8.575322,47.280697
"6051",8.57538,47.280766
"6052",8.505563,47.399113
"6053",8.502312,47.402267
"6054",8.7285,47.507795
"6055",7.594412,47.538586
"6056",7.596769,47.540024
"6058",120.887777,23.885332
"6059",120.806129,24.368016
"6060",121.17399,24.03377
"6061",121.500394,24.950947
"6062",121.579753,24.998009
"6065",120.394289,23.815794
"6066",120.885192,23.924061
"6068",121.5007,24.938041
"6069",121.594833,24.973213
"6070",120.312592,23.183502
"6071",120.698492,23.461091
"6072",121.034499,24.088841
"6073",121.58088,24.997659
"6074",121.870456,25.028879
"6075",121.694537,25.155707
"6076",120.485717,23.471367
"6077",120.641212,22.509337
"6078",120.495418,23.476486
"6079",120.61139,23.597114
"6080",121.618683,24.661867
"6081",121.531647,25.010206
"6082",121.227857,24.692187
"6083",120.673459,23.480432
"6084",121.471302,25.134894
"6085",120.813438,24.428755
"6086",121.648034,24.657064
"6087",121.500645,24.913125
"6088",121.623072,24.965073
"6089",121.624369,24.965927
"6090",121.581518,24.995555
"6091",120.852587,24.432006
"6092",120.797407,24.194027
"6093",120.51025,23.268714
"6094",120.851827,24.411393
"6095",120.808082,24.366407
"6097",120.780604,24.051201
"6098",120.80122,23.828356
"6099",121.446807,24.950412
"6101",120.50119,23.267731
"6102",121.646009,24.652235
"6107",120.805929,24.365938
"6108",120.806625,24.366819
"6109",121.534816,24.95622
"6110",121.613051,25.046895
"6111",120.52987,22.833415
"6112",120.608073,23.593593
"6113",120.820174,24.206252
"6119",121.553765,24.934162
"6120",120.570692,23.407173
"6121",121.360422,24.958318
"6122",121.087052,24.003705
"6123",120.792789,24.307444
"6124",121.616071,25.042383
"6125",121.502269,25.245129
"6126",120.697467,23.581615
"6127",121.471111,24.970556
"6128",120.346357,22.668056
"6129",120.498735,23.263117
"6130",120.503918,23.264069
"6131",120.56178,23.453335
"6132",120.483078,23.467831
"6133",120.495612,23.47622
"6134",120.800878,23.828013
"6135",120.80081,23.828267
"6136",120.885037,23.919471
"6137",121.51384,23.921961
"6138",120.811666,23.982068
"6139",120.71217,24.002628
"6140",121.085391,24.002861
"6141",121.639847,24.150616
"6142",120.78456,24.172585
"6143",120.794417,24.205665
"6144",120.742262,24.234609
"6145",120.808076,24.2396
"6146",120.81093,24.412279
"6147",120.73661,24.441191
"6148",121.744062,24.604685
"6149",121.73072,24.613447
"6150",121.622974,24.754447
"6151",121.098464,24.83143
